ALERT,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP,SAR,record_id
1,0,47400.0,15,647,NY,1,46.67,46.67,late payment   late payment,0,0,0,0.0,0,3,60.0,13.33,1,1,1,38.25,0,7000,1,4,0,7,0,0,0,48914019
1,1,46500.0,31,762,NY,43,31.96,1374.28,late payment   card replace,18,4,0,125.68,2,4,1374.28,0.0,0,1,1,55.32,1,18000,0,1,0,7,1,0,0,20441764
1,3,74400.0,2,697,CT,4,268.85,1075.4,statement customer call  ,3,1,0,269.39,0,4,1075.4,0.0,0,1,1,37.74,4,10000,1,4,0,4,0,0,0,30118690
1,1,91000.0,23,727,MA,8,0.0,0.0,customer call customer call plastic replace bitcoin,7,2,1,0.0,1,5,2631.32,2631.32,1,1,1,2631.32,5,7000,1,2,0,5,0,0,0,69036409
1,1,51000.0,11,739,PA,13,9.86,128.18,password change password change   statement,6,0,0,0.0,0,2,128.18,0.0,0,1,1,34.64,0,9000,0,6,0,4,0,0,0,13136359
1,1,23800.0,2,751,PA,5,529.29,2646.45, ,3,3,0,1587.96,0,4,2646.45,0.0,0,1,1,31.83,4,10000,1,4,0,7,0,0,0,79792001
1,1,153100.0,3,729,MA,6,74.66,447.96,customer call customer call customer call,4,0,0,0.0,0,4,60.0,0.0,0,1,1,64.65,0,7000,1,1,0,20,2,0,0,09212195
1,2,17300.0,11,746,CT,5,14.24,71.2,"statement change request   lost cardrefund requested. supply additional details, call back",4,0,0,0.0,0,5,2796.28,2725.08,1,3,1,2765.75,5,12000,1,5,0,13,1,0,1,28459606
1,1,16300.0,14,714,PA,10,154.08,1540.8, ,4,1,0,152.37,1,3,77.04,0.0,0,1,1,32.86,0,12000,0,2,0,3,0,0,0,91261312
1,3,17800.0,4,690,MA,11,50.59,556.49,change request   billing address statement,5,0,0,0.0,0,4,556.49,0.0,0,1,1,48.88,0,13000,1,1,0,8,2,0,0,68343229
1,0,158200.0,29,735,CT,176,442.47,77874.72, ,92,11,2,4888.29,3,7,77874.72,0.0,0,1,1,83.72,7,10000,1,2,0,5,3,0,0,24424772
1,3,122500.0,24,669,NY,3,95.29,285.87, ,1,0,0,0.0,0,4,285.87,0.0,0,1,1,37.82,0,14000,1,3,0,3,1,0,0,25421008
1,0,14000.0,37,709,NY,8,22.21,177.68,card replace password change customer call,5,1,1,31.0,1,3,177.68,0.0,0,1,1,46.04,0,10000,0,0,0,4,0,0,0,51282409
1,2,7500.0,16,778,RI,2,89.93,179.86,late payment change request change request,0,0,0,0.0,0,2,321.48,141.62,1,1,1,175.7,1,11000,1,5,0,9,0,0,0,22622105
1,1,63900.0,38,749,MA,7,13.66,95.62,transfer   billing address statement,4,0,0,0.0,0,3,60.0,0.0,0,1,1,118.72,0,15000,1,5,0,8,1,0,0,78530854
1,0,36500.0,34,759,MA,1,180.47,180.47, ,1,0,0,0.0,0,3,180.47,0.0,0,1,1,59.05,0,12000,1,5,0,8,0,0,0,38273385
1,0,23100.0,21,701,MA,16,207.46,3319.36,customer call late payment   atm limit,9,3,0,626.46,2,3,165.97,0.0,0,1,1,61.33,3,10000,0,6,0,6,0,0,0,35992989
1,0,51300.0,11,726,MA,37,106.1,3925.7, ,23,2,2,214.0,0,3,196.28,0.0,0,1,1,38.05,3,8000,0,4,0,3,3,0,0,13476632
1,1,,29,729,RI,19,117.56,2233.64,"statement late payment transfer lost cardrefund requested. supply additional details, call back",10,5,1,578.72,1,3,2233.64,0.0,0,1,1,25.04,3,11000,0,4,0,4,1,0,0,35113191
1,1,40900.0,7,675,MA,5,39.61,198.05,plastic replace statement card replace,3,3,0,122.25,1,3,198.05,0.0,0,1,1,32.82,3,17000,1,8,1,3,1,0,0,37730471
1,4,81900.0,36,687,ME,31,233.83,7248.73,statement transfer plastic replace,16,2,1,461.4,1,4,7248.73,0.0,0,1,1,68.67,4,8000,0,5,0,7,2,0,0,35682203
1,2,41400.0,30,720,NJ,6,389.52,2337.12, ,2,0,0,0.0,0,5,5217.67,2880.55,1,2,1,2927.45,5,16000,0,5,0,7,1,0,1,56788689
1,2,23400.0,1,708,CT,31,307.76,9540.56, ,15,6,0,1865.64,3,5,477.03,0.0,0,1,1,41.52,5,14000,1,2,0,7,0,0,1,34801959
1,1,21900.0,3,664,MA,28,305.22,8546.16,transfer billing address plastic replace atm denied,14,5,1,1520.2,0,4,8546.16,0.0,0,1,1,61.61,4,21000,1,1,0,89,0,0,1,86952306
1,3,88400.0,22,772,NY,187,123.35,23066.45, ,96,21,4,2550.09,9,3,1153.32,0.0,0,1,1,87.97,3,16000,1,2,1,6,1,0,1,20666075
1,2,,8,714,NY,3,52.4,157.2, ,2,0,0,0.0,0,5,138.42,0.0,0,1,1,20.81,0,11000,1,10,0,5,2,0,0,42075032
1,2,16600.0,5,675,MA,10,87.99,879.9, ,7,3,0,262.53,2,3,60.0,0.0,0,1,1,48.16,0,8000,1,2,0,4,1,0,0,67245580
1,2,37700.0,1,648,NY,24,413.19,9916.56, ,7,5,1,2062.44,1,4,495.83,0.0,0,1,1,25.26,4,19000,0,4,0,8,1,0,1,24022118
1,2,9500.0,34,692,PA,3,51.79,155.37,billing address customer call   statement,1,0,0,0.0,0,4,155.37,0.0,0,1,1,48.76,0,10000,0,2,0,11,1,0,0,94581965
1,0,74700.0,51,740,ME,66,142.24,9387.84, ,36,7,4,1071.52,3,2,9387.84,0.0,0,1,1,32.71,2,8000,1,3,1,11,3,0,0,59751316
1,5,28100.0,1,695,PA,2,40.98,81.96, ,1,0,0,0.0,0,4,81.96,0.0,0,1,1,27.71,0,9000,1,2,0,8,2,0,0,15212611
1,0,125100.0,32,705,NY,136,0.0,0.0, ,72,15,2,0.0,4,4,60.0,60.0,1,1,1,60.0,1,5000,0,2,0,4,2,0,0,16918047
1,2,57200.0,1,760,NY,33,70.65,2331.45,customer call card replace customer call,13,2,1,151.79,2,3,116.57,0.0,0,1,1,63.94,2,14000,0,2,0,10,0,0,0,17922914
1,0,71000.0,13,755,MA,12,25.66,307.92, ,9,2,0,52.08,0,3,60.0,0.0,0,1,1,40.51,0,15000,0,2,0,6,1,0,0,00831419
1,2,27300.0,1,697,MA,4,256.07,1024.28, ,2,1,0,252.69,0,3,1024.28,0.0,0,1,1,49.51,3,15000,1,3,0,4,0,0,0,13788635
1,0,39200.0,27,686,ME,6,15.91,95.46,statement transfer password change,2,1,0,16.33,0,3,155.7,60.24,1,1,1,149.76,0,10000,1,4,0,5,0,0,0,24985289
1,3,66200.0,7,762,PA,85,45.82,3894.7, ,41,5,1,245.4,1,3,3894.7,0.0,0,1,1,25.39,2,10000,0,1,0,8,1,0,0,37412810
1,2,30400.0,26,727,MA,31,136.8,4240.8,billing address   password change,15,3,1,408.38,1,5,4240.8,0.0,0,1,1,55.44,5,12000,1,5,0,6,1,0,0,89557917
1,0,31200.0,24,695,ME,8,34.63,277.04,statement customer call customer call statement,5,0,0,0.0,0,6,60.0,0.0,0,1,1,27.55,0,12000,0,1,0,5,1,0,0,19587033
1,1,45700.0,18,688,CT,7,77.98,545.86, ,3,1,0,78.02,1,2,545.86,0.0,0,1,1,48.14,0,13000,0,5,1,9,1,0,0,53350829
1,1,163300.0,45,691,NY,9,141.07,1269.63, ,4,1,0,140.41,1,5,4053.32,2783.69,1,3,1,2827.72,5,15000,1,0,0,5,1,0,0,23531454
1,1,57700.0,3,713,CT,20,123.12,2462.4, ,13,2,2,256.0,0,3,2462.4,0.0,0,1,1,37.68,3,13000,1,3,0,11,1,0,0,72769180
1,0,35900.0,7,770,MA,17,41.32,702.44, ,12,3,1,132.9,1,3,3416.01,2713.57,1,1,1,2750.61,3,13000,0,6,0,10,1,0,0,22860891
1,0,11700.0,22,646,PA,14,53.84,753.76,transfer statement plastic replace statement,6,0,0,0.0,0,3,60.0,0.0,0,1,1,58.6,0,14000,0,3,0,9,1,0,0,33362950
1,4,800.0,89,711,PA,1,197.02,197.02,plastic replace late payment plastic replace statement,1,0,0,0.0,0,4,197.02,0.0,0,1,1,27.32,0,14000,1,0,0,9,0,0,0,56193976
1,0,9600.0,2,727,NY,7,49.69,347.83,billing address customer call  ,3,1,0,49.36,0,3,347.83,0.0,0,1,1,58.69,0,20000,1,3,0,6,0,0,0,06023508
1,2,7300.0,16,675,NY,1,291.93,291.93, ,1,0,0,0.0,0,2,291.93,0.0,0,1,1,35.41,0,13000,1,4,0,7,0,0,0,74960086
1,1,49000.0,4,746,NY,1,558.51,558.51,  billing address card replace statement,0,0,0,0.0,0,3,60.0,0.0,0,1,1,28.75,0,14000,0,0,0,5,2,0,0,40894668
1,0,31400.0,32,728,MA,7,1.54,10.78, ,3,0,0,0.0,0,3,60.0,49.22,1,2,1,87.36,0,10000,0,1,0,7,0,0,0,64291800
1,0,59600.0,39,740,NJ,39,239.03,9322.17, ,14,5,1,1163.0,2,4,6842.39,0.0,0,1,1,67.03,4,9000,0,3,0,7,2,0,0,23201255
1,1,105400.0,18,657,RI,21,311.65,6544.65,password change change request statement moneyorder,6,0,0,0.0,0,2,12833.0,6288.35,1,3,1,6353.92,2,10000,1,3,0,9,1,0,0,36063257
1,1,41400.0,58,746,NY,40,95.55,3822.0,change request plastic replace customer call,20,4,1,401.29,2,5,3822.0,0.0,0,1,1,41.7,5,20000,1,4,0,7,3,0,0,31500484
1,0,23600.0,22,726,RI,4,0.0,0.0, ,2,0,0,0.0,0,3,60.0,60.0,1,2,1,60.0,0,13000,0,7,0,6,0,0,1,70123655
1,1,79500.0,12,686,PA,5,390.98,1954.9, ,4,0,0,0.0,0,2,97.74,0.0,0,1,1,52.87,0,13000,1,1,0,4,1,0,0,60766241
1,2,6000.0,35,774,MA,1,479.12,479.12,transfer statement card replace moneyorder payment,1,0,0,0.0,0,4,2766.61,2287.49,1,3,1,2364.47,4,10000,1,3,0,7,4,0,0,05504582
1,3,4000.0,14,673,PA,1,56.69,56.69,plastic replace statement customer call atm limit,1,0,0,0.0,0,6,2767.95,2711.26,1,1,1,2734.54,6,13000,1,2,0,4,0,0,0,95057904
1,1,38500.0,9,729,PA,2,182.02,364.04,change request   transfer,1,0,0,0.0,0,4,634.24,270.2,1,1,1,338.73,0,13000,1,2,0,8,3,0,0,10453442
1,1,17200.0,7,685,NY,1,1826.17,1826.17, ,0,0,0,0.0,0,3,2249.16,422.99,1,1,1,497.6,2,11000,0,2,1,6,2,0,0,78616555
1,1,64800.0,40,703,PA,1,5.09,5.09, ,1,0,0,0.0,0,5,2584.14,2579.05,1,1,1,2601.88,5,8000,1,1,0,7,2,0,0,51519386
1,0,10500.0,54,752,MA,1,0.0,0.0, ,1,1,0,0.0,0,7,60.0,60.0,1,1,1,60.0,0,12000,1,2,1,1,0,0,0,94938429
1,1,27300.0,27,713,CT,2,1.97,3.94, ,2,0,0,0.0,0,7,60.0,56.06,1,1,1,112.71,0,15000,1,5,0,9,1,0,0,26370305
1,2,89600.0,41,767,NY,62,657.31,40753.22, ,34,8,2,5203.7,2,3,2037.66,0.0,0,1,1,39.53,3,6000,1,4,0,8,1,0,0,00786427
1,2,38400.0,20,750,MA,2,0.0,0.0,card replace billing address billing address,1,0,0,0.0,0,7,60.0,60.0,1,4,1,60.0,0,14000,1,1,0,9,0,0,1,80288048
1,3,55900.0,33,763,NY,6,92.53,555.18, ,4,0,0,0.0,0,3,60.0,0.0,0,1,1,57.42,0,28000,1,3,0,5,2,0,0,69667291
1,2,17300.0,0,780,NY,9,73.4,660.6, ,7,0,0,0.0,0,4,977.73,317.13,1,1,1,395.9,2,11000,1,1,0,4,3,0,0,98415348
1,4,26100.0,19,640,RI,4,70.84,283.36,customer call billing address transfer statement,1,0,0,0.0,0,4,60.0,0.0,0,1,1,64.82,0,14000,1,4,2,6,2,0,0,69434980
1,0,58200.0,5,718,NY,19,208.64,3964.16, ,10,0,0,0.0,0,2,3964.16,0.0,0,1,1,35.67,0,14000,1,4,0,10,1,0,0,17481596
1,0,10500.0,20,722,NY,15,43.04,645.6,change request transfer late payment statement,5,0,0,0.0,0,5,60.0,0.0,0,1,1,66.11,0,20000,1,2,0,3,2,0,0,56756604
1,2,13300.0,30,734,MA,0,16.0,0.0, ,0,0,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,14000,1,5,0,5,0,0,0,37602538
1,1,63600.0,27,750,PA,17,714.63,12148.71, ,10,3,1,2145.56,1,6,12148.71,0.0,0,1,1,52.03,6,9000,1,3,0,9,0,0,1,66500424
1,3,22200.0,28,651,NY,4,80.49,321.96,  card replace customer call,1,1,0,81.39,0,3,321.96,0.0,0,1,1,63.12,0,11000,1,1,0,7,0,0,0,47122190
1,2,88900.0,3,678,MA,29,32.9,954.1, ,16,4,2,142.38,0,5,2745.7,1791.6,1,1,1,1853.03,5,8000,1,2,0,7,2,0,0,60868359
1,2,72000.0,11,714,RI,25,0.0,0.0,password change transfer late payment,12,1,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,11000,0,3,0,7,2,0,0,05920416
1,1,13900.0,57,724,MA,9,111.28,1001.52,customer call late payment billing address statement,6,0,0,0.0,0,6,1001.52,0.0,0,1,1,40.46,0,8000,1,5,0,5,1,0,0,89056275
1,0,29500.0,3,737,NY,10,484.68,4846.8, ,7,1,1,476.0,0,2,7669.67,2822.87,1,2,1,2885.31,2,14000,1,3,0,8,2,0,0,82221236
1,2,20000.0,3,681,NY,17,9.32,158.44, ,10,2,2,10.0,1,3,60.0,0.0,0,1,1,36.83,0,12000,1,3,0,10,2,0,0,63282854
1,0,28600.0,14,691,CT,1,114.77,114.77, ,1,0,0,0.0,0,2,2751.37,2636.6,1,1,1,2703.96,2,12000,1,4,0,8,1,0,0,23416847
1,2,57700.0,24,696,ME,6,169.67,1018.02, ,1,0,0,0.0,0,2,1018.02,0.0,0,1,1,70.09,0,9000,0,3,0,6,1,0,0,37872362
1,1,25100.0,29,701,RI,6,215.23,1291.38,change request password change   statement,3,0,0,0.0,0,4,1291.38,0.0,0,1,1,42.08,0,11000,1,4,0,7,0,0,0,07399396
1,3,23000.0,23,754,NJ,31,17.5,542.5, ,15,1,1,10.0,0,8,2835.49,2292.99,1,4,1,2337.38,8,20000,1,2,0,8,0,0,0,80934373
1,3,49100.0,23,706,ME,1,19.44,19.44, ,1,0,0,0.0,0,2,60.0,40.56,1,2,1,77.18,0,9000,1,3,0,5,0,0,0,28695312
1,3,112900.0,3,680,MA,94,188.42,17711.48, ,55,6,0,1122.6,1,5,17711.48,0.0,0,1,1,31.85,5,13000,0,5,0,7,2,0,0,76621951
1,0,107200.0,30,781,NY,2,18.65,37.3, ,2,0,0,0.0,0,2,60.0,22.7,1,2,1,82.29,1,13000,1,4,0,8,1,0,0,26923141
1,2,17500.0,3,711,NJ,3,160.56,481.68, ,1,0,0,0.0,0,4,94.83,0.0,0,1,1,25.19,0,15000,1,1,0,6,0,0,0,48747363
1,2,97800.0,3,706,MA,103,59.88,6167.64, ,41,14,3,837.0,5,5,308.38,0.0,0,1,1,51.03,5,13000,1,3,0,9,1,0,0,42279033
1,2,88900.0,62,657,MA,36,278.36,10020.96,"customer call transfer plastic replace lost cardrefund requested. supply additional details, call back",18,3,1,849.16,2,5,10020.96,0.0,0,1,1,50.75,5,9000,0,3,0,6,1,0,0,68688110
1,1,5900.0,13,713,NY,5,0.0,0.0,statement password change billing address overseas atm,3,0,0,0.0,0,4,2772.27,2772.27,1,1,1,2772.27,4,13000,1,2,0,7,0,0,1,48088574
1,3,70600.0,43,738,ME,10,9.73,97.3,  transfer transfer statement,6,0,0,0.0,0,2,97.3,0.0,0,1,1,19.64,0,9000,1,3,0,5,0,0,0,26871959
1,2,8800.0,21,724,CT,4,634.33,2537.32, ,3,0,0,0.0,0,4,126.87,0.0,0,1,1,78.59,0,9000,1,3,0,5,0,0,0,54063515
1,2,51700.0,20,691,MA,49,75.71,3709.79, ,20,2,0,153.0,1,4,3709.79,0.0,0,1,1,57.79,3,16000,1,1,0,6,1,0,0,01573580
1,0,126900.0,3,669,MA,37,367.64,13602.68, ,18,6,1,2219.5,2,2,13602.68,0.0,0,1,1,44.79,2,15000,1,5,0,9,1,0,1,81695501
1,0,7700.0,16,668,CT,4,62.59,250.36, ,3,0,0,0.0,0,3,250.36,0.0,0,1,1,72.61,0,11000,1,4,1,5,1,0,0,72424559
1,1,112400.0,6,703,MA,16,73.01,1168.16,change request customer call password change,10,1,0,73.35,0,3,1168.16,0.0,0,1,1,57.69,0,17000,1,4,0,2,1,0,0,24131532
1,1,5700.0,12,758,NY,2,9.98,19.96,card replace plastic replace billing address,1,0,0,0.0,0,2,60.0,40.04,1,1,1,85.36,0,19000,1,2,0,5,1,0,0,05593376
1,3,49400.0,6,716,PA,15,90.33,1354.95,password change customer call statement,8,1,0,89.86,1,3,1354.95,0.0,0,1,1,41.66,0,14000,1,4,0,9,2,0,0,40571843
1,2,28600.0,10,715,MA,2,0.0,0.0, ,1,2,0,0.0,1,5,60.0,60.0,1,2,1,60.0,0,10000,0,4,0,5,0,0,0,02845144
1,0,26100.0,4,735,VT,13,62.53,812.89,customer call statement late payment,6,1,1,66.0,0,5,60.0,0.0,0,1,1,59.98,0,9000,1,1,1,6,1,0,0,74798246
1,2,20800.0,10,683,NY,1,430.85,430.85, ,1,0,0,0.0,0,2,60.0,0.0,0,1,1,18.98,0,22000,0,2,0,10,0,0,0,28000081
1,3,21100.0,33,691,CT,2,63.57,127.14, ,2,0,0,0.0,0,3,60.0,0.0,0,1,1,32.85,0,8000,1,4,1,12,1,0,0,41476501
1,1,60100.0,40,734,NJ,29,0.57,16.53,password change billing address change request,20,5,2,4.34,2,4,60.0,43.47,1,1,1,115.1,0,11000,1,1,0,10,1,0,0,70530716
1,3,,65,720,RI,0,65.28,0.0,late payment statement plastic replace,0,0,0,0.0,0,3,60.0,60.0,1,2,1,60.0,0,7000,1,0,0,4,1,0,0,75693665
1,3,18000.0,3,715,PA,2,11.02,22.04,statement card replace  ,1,0,0,0.0,0,4,60.0,37.96,1,1,1,62.7,0,12000,1,8,0,9,0,0,0,97802760
1,0,42500.0,15,765,NH,15,222.22,3333.3, ,7,1,0,220.98,1,3,3333.3,0.0,0,1,1,19.44,1,16000,0,5,0,8,0,0,0,87305814
1,2,111700.0,41,751,MA,73,0.0,0.0, ,38,6,1,0.0,3,6,60.0,60.0,1,1,1,60.0,0,13000,1,4,0,8,1,0,0,67902215
1,5,17300.0,51,705,NY,1,1.21,1.21,billing address plastic replace change request,1,0,0,0.0,0,4,60.0,58.79,1,2,1,97.88,0,10000,0,2,0,6,1,0,1,84916348
1,3,32800.0,6,715,MA,1,26.8,26.8,customer call late payment change request,0,0,0,0.0,0,5,60.0,33.2,1,1,1,87.72,0,10000,1,1,0,11,0,0,0,68536184
1,3,147700.0,3,724,MA,12,68.74,824.88,billing address change request statement withdraw limit,6,2,0,137.3,0,6,3561.37,2736.49,1,2,1,2823.96,6,8000,0,3,0,6,2,0,0,20713693
1,3,48000.0,12,741,MA,15,138.99,2084.85,password change card replace plastic replace,8,1,1,135.0,0,5,2764.5,679.65,1,3,1,747.07,5,12000,0,3,0,6,0,0,0,97692761
1,2,18700.0,2,756,VT,0,28.53,0.0,transfer statement transfer,0,0,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,12000,1,2,0,9,0,0,0,21403027
1,2,74400.0,21,735,PA,11,240.1,2641.1, ,7,0,0,0.0,0,7,2641.1,0.0,0,1,1,66.12,0,9000,1,1,0,10,0,0,0,53368015
1,1,9800.0,25,696,MA,3,47.85,143.55, ,2,0,0,0.0,0,6,183.04,39.49,1,1,1,71.82,0,9000,0,1,1,9,0,0,0,92469551
1,2,8600.0,24,718,ME,6,105.62,633.72, ,2,0,0,0.0,0,4,60.0,0.0,0,1,1,42.29,0,7000,1,5,0,11,3,0,0,05202089
1,1,200600.0,12,707,RI,57,187.18,10669.26, ,28,2,0,372.06,1,3,10669.26,0.0,0,1,1,58.74,3,6000,0,2,0,8,0,0,0,19842660
1,3,6300.0,11,695,CT,0,168.83,0.0,billing address card replace password change,0,0,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,16000,1,1,0,12,2,0,0,70906905
1,1,14300.0,22,693,CT,5,39.03,195.15, ,2,0,0,0.0,0,2,195.15,0.0,0,1,1,69.99,0,16000,1,0,0,9,0,0,0,98524451
1,2,40200.0,68,782,NJ,0,30.2,0.0,card replace card replace  ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,10000,1,2,0,6,3,0,0,38698288
1,2,49600.0,7,784,MA,8,425.1,3400.8, ,5,0,0,0.0,0,3,170.04,0.0,0,1,1,10.89,0,9000,0,2,0,6,4,0,0,43442015
1,2,4800.0,36,647,ME,2,6.51,13.02,statement transfer plastic replace,1,0,0,0.0,0,5,60.0,46.98,1,2,1,128.56,0,22000,1,1,0,8,1,0,0,06121983
1,2,95200.0,109,684,CT,40,60.12,2404.8, ,19,4,1,248.04,2,5,5109.25,2704.45,1,1,1,2739.96,5,14000,0,2,0,15,0,0,1,17000236
1,5,116900.0,2,750,MA,93,20.67,1922.31, ,52,14,1,281.81,7,4,1922.31,0.0,0,1,1,80.33,4,11000,1,5,1,9,0,0,0,39375771
1,2,65700.0,5,772,NY,36,34.34,1236.24, ,19,7,4,248.28,2,5,1236.24,0.0,0,1,1,54.33,4,16000,1,4,0,8,2,0,0,80330380
1,0,108000.0,42,691,NJ,40,247.31,9892.4,billing address change request billing address atm denied,19,7,1,1746.48,4,2,494.62,0.0,0,1,1,49.83,2,18000,0,1,1,6,1,0,1,20911423
1,3,52700.0,3,757,NY,51,50.62,2581.62, ,33,7,2,346.4,5,3,129.08,0.0,0,1,1,43.31,3,13000,0,1,0,8,1,0,0,91161682
1,2,5900.0,29,681,CT,4,214.78,859.12, ,2,1,0,214.09,0,3,859.12,0.0,0,1,1,80.61,2,10000,1,1,0,12,1,0,0,64434445
1,0,65000.0,27,703,NY,14,91.16,1276.24, ,7,1,0,91.14,1,5,1276.24,0.0,0,1,1,64.99,1,15000,1,1,0,8,2,0,0,07891774
1,4,19400.0,29,738,RI,9,17.97,161.73, ,1,1,0,17.66,1,2,60.0,0.0,0,1,1,53.33,0,5000,0,4,0,4,1,0,0,47182135
1,0,40000.0,80,718,NY,3,52.46,157.38,billing address billing address billing address statement,1,0,0,0.0,0,3,157.38,0.0,0,1,1,86.65,0,12000,1,5,0,8,0,0,0,50479934
1,3,18000.0,4,749,RI,8,148.04,1184.32, ,0,1,0,146.77,0,5,1530.89,346.57,1,2,1,361.45,5,15000,1,3,0,6,2,0,0,56896626
1,2,43300.0,1,682,NJ,54,62.12,3354.48,late payment change request billing address withdraw limit,21,8,3,546.55,6,2,3354.48,0.0,0,1,1,37.06,2,10000,1,3,0,7,1,0,0,09711282
1,0,48500.0,59,789,RI,13,0.0,0.0, ,3,1,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,10000,0,4,0,8,3,0,0,52748149
1,1,97800.0,12,728,MA,26,106.59,2771.34, ,14,4,2,433.38,0,2,2771.34,0.0,0,1,1,29.14,2,18000,1,3,0,10,0,0,0,36655009
1,2,30200.0,16,779,NY,50,1.51,75.5,billing address    ,27,8,2,11.3,5,6,75.5,0.0,0,1,1,32.61,0,18000,1,2,0,6,0,0,0,21806273
1,1,59200.0,0,712,NY,3,0.0,0.0, ,1,0,0,0.0,0,4,60.0,60.0,1,2,1,60.0,0,23000,1,4,2,11,0,0,0,75639961
1,2,12900.0,24,743,NY,1,143.2,143.2, ,0,0,0,0.0,0,7,103.93,0.0,0,1,1,52.72,0,13000,1,4,1,9,1,0,0,18149000
1,2,14700.0,11,694,NY,6,23.81,142.86,customer call card replace plastic replace,3,2,1,52.1,2,3,142.86,0.0,0,1,1,51.8,0,10000,1,1,0,6,0,0,0,55485965
1,1,25600.0,0,737,NY,4,6.13,24.52,transfer change request  ,3,0,0,0.0,0,3,60.0,35.48,1,4,1,67.43,0,13000,1,3,1,9,1,0,0,58743722
1,2,22800.0,14,696,ME,5,164.01,820.05, ,3,0,0,0.0,0,5,820.05,0.0,0,1,1,39.08,0,10000,0,5,1,9,1,0,0,52214442
1,2,16900.0,43,637,CT,8,194.94,1559.52,billing address password change change request,4,1,0,196.3,0,4,1559.52,0.0,0,1,1,38.15,4,12000,0,4,0,6,2,0,0,23377804
1,2,122400.0,4,800,MA,40,76.6,3064.0,late payment transfer late payment,21,1,0,75.98,1,4,153.2,0.0,0,1,1,24.23,0,14000,0,1,0,6,2,0,0,48233908
1,2,79200.0,1,726,NY,20,0.0,0.0,plastic replace customer call statement cash,9,3,1,0.0,1,4,2795.33,2795.33,1,3,1,2795.33,4,20000,0,3,0,8,1,0,1,49132649
1,3,49100.0,14,800,NY,23,249.54,5739.42, ,12,5,0,1237.65,0,3,5739.42,0.0,0,1,1,66.02,3,8000,0,0,0,9,2,0,0,44635816
1,0,38400.0,16,701,NY,7,146.19,1023.33,plastic replace billing address customer call statement,3,0,0,0.0,0,4,1023.33,0.0,0,1,1,69.89,0,15000,0,4,0,10,2,0,0,57399592
1,4,25200.0,6,685,PA,67,43.61,2921.87, ,30,10,2,445.36,3,2,2921.87,0.0,0,1,1,55.74,2,13000,0,1,0,6,0,0,0,81859032
1,1,78800.0,9,756,MA,4,20.03,80.12, ,2,0,0,0.0,0,5,80.12,0.0,0,1,1,23.46,0,9000,0,5,0,3,0,0,0,12577053
1,1,26100.0,1,651,MA,12,133.47,1601.64, ,6,0,0,0.0,0,3,80.08,0.0,0,1,1,77.01,0,11000,1,3,0,8,2,0,0,61415076
1,1,51200.0,1,746,CT,26,55.25,1436.5,transfer customer call password change,8,2,1,106.32,1,3,1771.51,335.01,1,2,1,368.04,1,20000,1,3,0,9,2,0,0,56342564
1,1,38100.0,19,683,PA,38,109.53,4162.14,  customer call change request,19,4,0,431.68,0,4,208.11,0.0,0,1,1,33.79,4,22000,0,4,0,10,1,0,0,96182784
1,2,27500.0,16,726,CT,17,73.46,1248.82,late payment change request statement,5,1,0,73.95,1,4,1248.82,0.0,0,1,1,32.16,0,14000,0,5,0,9,1,0,0,69319863
1,1,75800.0,14,726,NY,34,46.41,1577.94,customer call billing address billing address,15,6,0,271.98,3,2,1577.94,0.0,0,1,1,38.17,2,13000,0,1,0,3,2,0,0,93488811
1,2,6300.0,17,682,PA,1,340.1,340.1, ,1,0,0,0.0,0,4,60.0,0.0,0,1,1,63.66,0,11000,1,7,0,9,1,0,0,33389119
1,2,25600.0,59,661,NY,16,6.85,109.6,statement password change change request atm denied,6,1,0,7.12,0,4,2559.1,2449.5,1,1,1,2470.93,4,14000,1,3,0,8,3,0,0,06975270
1,1,67400.0,4,709,ME,97,1.36,131.92, ,51,14,2,22.12,8,5,60.0,0.0,0,1,1,27.34,0,12000,1,2,0,8,2,0,0,59696612
1,3,24600.0,47,738,MA,7,21.95,153.65,transfer billing address customer call,5,1,1,24.0,0,3,60.0,0.0,0,1,1,78.91,0,15000,0,5,0,8,1,0,0,15564764
1,2,42500.0,57,760,RI,17,61.14,1039.38, ,7,1,0,61.55,1,5,60.0,0.0,0,1,1,58.34,0,10000,0,3,0,6,1,0,0,29627099
1,0,58600.0,5,738,PA,11,47.14,518.54, ,7,0,0,0.0,0,6,518.54,0.0,0,1,1,41.58,0,11000,1,3,1,13,1,0,0,69590085
